date,total_cases,preds_cases,preds_cases_3,preds_cases_7,preds_cases_std,preds_cases_3_std,preds_cases_7_std
20201031,820565,,,991949,,,33333
20201101,823348,,,1003390,,,18416
20201102,825966,,,1037563,,,13369
20201103,827882,,,1027670,,,5085
20201104,830731,,,1025064,,,1495
20201105,833208,,,1025546,,,2758
20201106,835953,,,1029978,,,1838
20201107,838363,,,1030311,,,1874
20201108,840730,,,1035519,,,10838
20201109,842967,,,1034564,,,8375
20201110,844359,,,1014066,,,39284
20201111,846245,,,1009670,,,41085
20201112,847977,,,1008517,,,44710
20201113,849705,,,1038827,,,30553
20201114,851298,,,1017874,,,45195
20201115,852955,,,1069447,,,85286
20201116,854011,,,1031753,,,35343
20201117,854764,,,1028864,,,45686
20201118,856159,,,1034502,,,8332
20201119,857395,,,1054703,,,2646
20201120,858711,,,1043954,,,13765
20201121,859932,,,1039637,,,18967
20201122,861092,,,1007316,,,44127
20201123,862213,,,1056059,,,5738
20201124,862758,,,1056740,,,884
20201125,863843,,,1057723,,,8156
20201126,864674,,,1057294,,,4131
20201127,865705,,,1053144,,,10389
